cbsa,metro_name,yr,qtr,index_nsa,index_sa
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1991,1,100.00,100.00
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1991,2,100.91,100.07
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1991,3,100.13,98.88
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1991,4,100.88,100.27
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1992,1,100.09,100.11
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1992,2,98.60,97.76
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1992,3,98.66,97.42
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1992,4,96.44,95.87
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1993,1,93.98,94.01
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1993,2,92.79,91.97
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1993,3,91.86,90.69
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1993,4,89.24,88.75
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1994,1,87.21,87.26
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1994,2,88.10,87.30
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1994,3,87.39,86.23
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1994,4,85.94,85.52
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1995,1,85.67,85.75
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1995,2,85.07,84.27
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1995,3,84.85,83.68
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1995,4,83.92,83.56
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1996,1,83.46,83.55
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1996,2,84.31,83.49
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1996,3,84.58,83.37
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1996,4,84.39,84.07
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1997,1,84.15,84.24
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1997,2,85.92,85.06
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1997,3,88.14,86.89
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1997,4,89.09,88.80
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1998,1,92.01,92.06
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1998,2,96.63,95.69
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1998,3,100.87,99.45
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1998,4,101.59,101.28
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1999,1,103.28,103.29
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1999,2,106.90,105.87
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1999,3,109.40,107.86
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1999,4,111.55,111.24
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2000,1,114.27,114.20
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2000,2,118.96,117.85
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2000,3,121.51,119.82
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2000,4,125.34,125.00
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2001,1,129.91,129.83
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2001,2,133.52,132.19
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2001,3,138.20,136.34
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2001,4,140.94,140.64
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2002,1,145.87,145.70
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2002,2,153.87,152.34
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2002,3,162.17,159.85
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2002,4,166.31,166.23
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2003,1,171.77,171.47
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2003,2,180.32,178.46
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2003,3,191.88,188.92
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2003,4,202.76,203.17
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2004,1,214.82,214.28
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2004,2,232.72,230.17
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2004,3,237.23,233.34
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2004,4,240.77,241.71
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2005,1,254.54,254.00
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2005,2,262.19,258.90
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2005,3,282.08,277.33
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2005,4,277.93,279.51
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2006,1,287.35,286.62
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2006,2,288.22,284.60
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2006,3,287.37,282.25
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2006,4,279.48,281.25
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2007,1,278.15,277.52
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2007,2,285.88,282.37
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2007,3,263.79,258.95
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2007,4,244.44,245.87
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2008,1,228.93,228.50
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2008,2,221.51,218.94
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2008,3,213.56,209.72
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2008,4,200.31,201.08
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2009,1,202.00,201.82
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2009,2,201.03,198.73
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2009,3,209.77,206.21
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2009,4,209.04,209.56
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2010,1,208.05,207.76
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2010,2,208.95,206.69
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2010,3,208.78,205.50
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2010,4,202.36,202.62
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2011,1,200.50,200.05
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2011,2,200.85,198.73
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2011,3,199.34,196.53
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2011,4,196.99,197.10
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2012,1,197.37,196.77
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2012,2,200.77,198.51
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2012,3,205.86,203.44
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2012,4,211.11,211.03
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2013,1,221.67,220.86
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2013,2,233.10,230.33
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2013,3,238.37,235.94
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2013,4,241.52,241.40
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2014,1,247.82,246.67
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2014,2,251.58,248.56
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2014,3,254.36,252.09
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2014,4,254.61,254.35
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2015,1,257.66,256.33
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2015,2,264.93,261.82
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2015,3,268.26,265.99
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2015,4,271.60,271.19
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2016,1,276.90,275.50
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2016,2,281.82,278.42
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2016,3,286.42,284.23
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2016,4,285.84,285.19
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2017,1,294.61,293.16
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2017,2,298.79,295.16
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2017,3,300.46,298.32
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2017,4,304.92,304.19
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2018,1,309.46,307.89
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2018,2,317.14,313.05
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2018,3,318.36,316.38
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2018,4,315.39,314.85
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2019,1,311.92,310.04
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2019,2,323.30,318.89
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2019,3,322.96,321.09
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2019,4,332.23,332.16
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2020,1,332.88,330.70
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2020,2,338.22,333.04
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2020,3,345.83,343.95
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2020,4,356.81,357.50
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2021,1,374.56,371.81
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2021,2,392.90,386.38
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2021,3,404.92,402.57
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2021,4,421.64,423.43
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2022,1,449.67,446.14
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2022,2,466.57,458.35
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2022,3,438.44,435.63
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2022,4,439.55,442.24
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2023,1,445.91,442.20
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2023,2,467.45,459.09
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2023,3,472.67,469.21
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2023,4,462.51,465.76
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2024,1,488.98,485.14
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2024,2,506.32,497.17
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2024,3,514.10,509.95
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2024,4,517.44,521.20
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2025,1,532.43,528.41
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2025,2,533.77,524.29
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1991,1,100.00,100.00
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1991,2,99.43,99.00
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1991,3,99.06,98.56
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1991,4,99.95,99.34
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1992,1,100.03,100.08
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1992,2,99.11,98.65
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1992,3,99.37,98.84
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1992,4,99.71,99.15
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1993,1,98.89,98.98
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1993,2,99.49,98.99
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1993,3,99.69,99.07
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1993,4,99.04,98.60
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1994,1,98.47,98.56
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1994,2,100.23,99.68
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1994,3,100.41,99.69
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1994,4,100.41,100.12
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1995,1,98.54,98.62
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1995,2,99.50,98.88
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1995,3,99.27,98.49
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1995,4,98.51,98.40
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1996,1,98.97,98.99
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1996,2,99.64,98.97
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1996,3,100.17,99.36
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1996,4,98.64,98.65
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1997,1,99.18,99.15
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1997,2,99.61,98.86
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1997,3,100.28,99.47
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1997,4,99.97,100.10
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1998,1,100.32,100.24
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1998,2,102.22,101.40
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1998,3,103.32,102.49
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1998,4,104.14,104.31
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1999,1,107.28,107.27
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1999,2,109.47,108.50
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1999,3,110.70,109.77
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1999,4,112.66,112.89
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2000,1,115.26,115.34
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2000,2,120.88,119.75
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2000,3,124.80,123.68
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2000,4,127.07,127.32
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2001,1,133.85,134.10
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2001,2,138.83,137.49
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2001,3,143.94,142.52
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2001,4,146.55,146.89
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2002,1,150.36,150.77
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2002,2,159.29,157.67
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2002,3,165.41,163.69
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2002,4,167.74,168.11
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2003,1,172.93,173.69
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2003,2,180.16,178.10
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2003,3,186.85,184.82
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2003,4,193.76,194.31
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2004,1,203.70,204.89
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2004,2,216.18,213.30
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2004,3,230.35,227.76
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2004,4,242.08,243.00
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2005,1,255.27,257.20
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2005,2,276.37,272.14
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2005,3,282.67,279.16
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2005,4,284.98,286.47
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2006,1,284.03,286.76
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2006,2,290.39,285.41
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2006,3,283.35,279.36
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2006,4,270.40,272.15
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2007,1,267.31,270.50
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2007,2,268.53,263.56
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2007,3,257.53,253.38
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2007,4,237.57,239.47
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2008,1,225.19,228.23
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2008,2,220.15,215.91
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2008,3,209.71,206.00
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2008,4,196.71,198.48
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2009,1,191.38,194.07
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2009,2,203.71,199.75
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2009,3,211.89,208.03
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2009,4,214.06,216.00
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2010,1,210.12,213.17
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2010,2,220.08,215.70
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2010,3,218.43,214.63
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2010,4,211.11,212.91
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2011,1,212.67,215.66
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2011,2,220.70,216.20
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2011,3,221.08,217.74
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2011,4,217.56,219.15
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2012,1,218.19,220.95
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2012,2,228.35,223.77
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2012,3,229.42,226.42
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2012,4,228.79,230.35
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2013,1,229.47,231.79
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2013,2,244.44,239.76
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2013,3,246.14,243.46
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2013,4,244.22,245.63
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2014,1,246.51,248.52
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2014,2,252.55,248.00
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2014,3,249.56,247.09
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2014,4,252.55,254.03
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2015,1,251.76,253.27
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2015,2,256.05,251.70
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2015,3,258.55,256.20
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2015,4,252.34,253.78
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2016,1,257.77,258.99
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2016,2,262.82,258.56
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2016,3,260.98,258.59
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2016,4,261.73,263.43
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2017,1,260.32,261.22
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2017,2,273.75,269.35
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2017,3,274.87,272.57
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2017,4,270.84,272.50
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2018,1,274.89,275.86
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2018,2,282.40,277.65
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2018,3,282.68,280.48
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2018,4,279.33,281.26
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2019,1,281.03,281.86
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2019,2,291.82,286.53
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2019,3,292.54,290.70
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2019,4,295.26,297.27
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2020,1,304.41,305.43
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2020,2,306.34,300.31
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2020,3,316.45,314.60
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2020,4,325.84,328.52
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2021,1,335.81,336.84
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2021,2,352.36,344.97
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2021,3,355.62,353.63
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2021,4,357.17,360.56
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2022,1,373.15,374.23
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2022,2,387.35,378.98
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2022,3,371.95,369.51
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2022,4,372.66,377.01
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2023,1,372.55,373.23
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2023,2,396.43,387.93
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2023,3,402.12,399.17
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2023,4,396.50,401.58
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2024,1,408.90,409.38
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2024,2,425.46,416.62
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2024,3,428.41,424.85
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2024,4,423.27,429.05
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2025,1,442.66,442.81
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2025,2,435.33,426.70
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1991,1,100.00,100.00
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1991,2,99.81,99.47
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1991,3,99.03,98.64
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1991,4,100.58,100.01
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1992,1,100.71,100.71
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1992,2,100.00,99.65
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1992,3,101.75,101.34
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1992,4,102.19,101.63
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1993,1,101.98,101.99
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1993,2,102.99,102.61
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1993,3,103.60,103.15
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1993,4,104.68,104.16
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1994,1,105.18,105.19
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1994,2,107.04,106.63
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1994,3,108.25,107.74
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1994,4,109.05,108.58
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1995,1,109.91,109.92
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1995,2,111.34,110.89
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1995,3,112.71,112.13
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1995,4,114.18,113.77
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1996,1,115.00,114.98
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1996,2,116.83,116.34
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1996,3,117.99,117.37
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1996,4,118.12,117.75
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1997,1,119.84,119.80
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1997,2,121.18,120.66
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1997,3,123.30,122.64
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1997,4,124.98,124.63
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1998,1,126.83,126.77
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1998,2,129.59,129.00
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1998,3,132.10,131.42
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1998,4,133.91,133.54
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1999,1,136.80,136.70
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1999,2,140.22,139.60
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1999,3,142.94,142.22
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1999,4,145.46,145.07
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",2000,1,147.30,147.11
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",2000,2,151.45,150.87
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",2000,3,153.18,152.39
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",2000,4,155.64,155.20
